Country,Location,Industry_Sector,Gender,Employee_Type,Critical_Risk,Description,Month,Weekday,Potential_Accident_Level
Country_03,Local_01,Others,Male,Third Party (Remote),Confined Space,"A contractor was performing welding repairs inside a storage tank.  The tank had not been properly ventilated, and the contractor began to experience dizziness and nausea due to the fumes.  A coworker noticed the contractor's distress and initiated a rescue, pulling the contractor out of the tank before they lost consciousness.",March,Wednesday,5
Country_01,Local_12,Mining,Female,Employee,Chemical Exposure,"A chemical spill occurred during the transfer of sulfuric acid from a tanker truck to a storage tank. A small amount of acid splashed onto a nearby worker's protective clothing. The worker immediately followed emergency procedures, removing the contaminated clothing and rinsing the affected area with water. No injuries were sustained.",April,Thursday,5
Country_02,Local_05,Metal,Male,Employee,Machinery,"An employee was operating a lathe machine when a piece of metal became dislodged and struck the employee in the face. The employee was wearing safety glasses, which prevented serious eye injury, but sustained a minor cut to the forehead.",May,Friday,5
Country_03,Local_09,Others,Female,Third Party,Slip/Trip/Fall,"A delivery driver slipped on a patch of ice while unloading materials at the receiving dock. The driver fell and twisted their ankle, resulting in a sprain. The area was immediately salted to prevent further incidents.",June,Saturday,5
Country_01,Local_02,Mining,Male,Employee,Electrical Hazard,"An electrician was troubleshooting a faulty electrical panel when an arc flash occurred. The electrician was wearing appropriate personal protective equipment (PPE), including an arc flash suit and face shield, which prevented any injuries.",July,Sunday,5
Country_02,Local_11,Metal,Male,Third Party (Remote),Working at Heights,"A contractor was installing roofing panels on a new warehouse building. The contractor was wearing a safety harness and attached to a fall arrest system. While moving between sections of the roof, the contractor tripped on a loose cable. The fall arrest system engaged, preventing the contractor from falling to the ground.",August,Monday,5
Country_03,Local_04,Others,Female,Employee,Ergonomic Hazards,"A warehouse worker was repeatedly lifting heavy boxes from a conveyor belt to a pallet. The worker began to experience lower back pain due to the repetitive lifting motion. The worker reported the discomfort to their supervisor, and adjustments were made to the work process to reduce the strain.",September,Tuesday,5
Country_01,Local_08,Mining,Male,Employee,Fire Hazard,"A small fire broke out in a maintenance workshop due to sparks from a welding operation igniting nearby flammable materials. The fire was quickly extinguished using a fire extinguisher, and no injuries were reported. The incident prompted a review of fire safety procedures and the implementation of additional preventative measures.",October,Wednesday,5
Country_02,Local_06,Metal,Female,Third Party,Noise Exposure,"A contractor was operating a jackhammer during demolition work. The contractor was wearing earplugs, but the noise level was still excessive.  After the work was completed, the contractor reported experiencing ringing in their ears.  A noise assessment was conducted, and additional noise control measures were implemented.",November,Thursday,5
Country_03,Local_10,Others,Male,Employee,Traffic Management,A near miss occurred when a forklift driver failed to yield to a pedestrian at a designated crosswalk. The pedestrian narrowly avoided being struck by the forklift. The incident highlighted the need for improved traffic management procedures and increased driver awareness.,December,Friday,5
Country_02,Local_07,Mining,Male,Employee,Falling rocks,"During routine scaling operations in the underground mine at Level 7, Upper JKA section, a large rock block detached from the roof and struck the scaling equipment. The operator was promptly rescued by the emergency response team and transported to the on-site clinic for initial treatment before being transferred to the Paracatu Municipal Hospital.",April,Tuesday,5
Country_01,Local_04,Mining,Male,Third Party,Equipment malfunction,"In the afternoon, during shotcrete operations at Nv BP of the OBB, after the first mixcrete launch, the alpha assistant, Mr. Albertico, asked the mixcrete operator, Mr. Jhony, to move the equipment.  While Mr. Jhony was in the mixcrete cabin, the launcher operator, Mr. Danon, asked him to come down.  As the team started up, Mr. Danon became trapped between the left rear tire and the wall of the work area.",February,Saturday,5
Country_01,Local_04,Mining,Male,Third Party,Fall from height,"During shotcrete application for resane on Cruise Nv in the afternoon, the operator was positioned on the left side of the equipment and began releasing material.  The task was paused due to a water leak preventing adhesion. Upon restarting, the operator moved to the right side.  The assistant and mixcrete operator, noticing a pumping issue, went to investigate. Upon their return, they realized the operator was missing and presumed he had fallen down the shaft.  Emergency services confirmed the fatality.",May,Wednesday,5
Country_02,Local_08,Metals,Male,Employee,Chemical burn,"In the evening, the filter operator, Paulo, informed the autoclave operator via radio of a leak on the side of the scrubber. The autoclave III feed was stopped, and operators Georli and Renato began closing the autoclave transfer valve. Shortly after, the chicken projection line ruptured, spraying hot pulp and injuring three employees nearby.",June,Friday,5
Country_01,Local_01,Mining,Male,Third Party,Falling object,"During scheduled maintenance, near the end of a T-fitting replacement on a 10"" HDP pipe, the resident engineer entered the work zone to supervise. Four harnessed workers above were manipulating the T-fitting to connect the HDP and 6"" PVC pipes. Suddenly, the PVC pipe detached from its support, falling 15 meters and striking the resident engineer below.",April,Sunday,5
Country_03,Local_02,Others,Female,Employee,Crush injury,"While performing maintenance on Conveyor Belt 3, the technician's hand became caught between the belt and a roller.  The emergency stop was activated, but the technician sustained significant crush injuries to their hand and forearm.",July,Monday,5
Country_02,Local_12,Metals,Male,Third Party (Remote),Electrical shock,"A contractor working on electrical systems in the transformer yard inadvertently contacted a live wire.  Despite wearing protective gear, the contractor received a significant electrical shock and required immediate medical attention.",September,Wednesday,5
Country_01,Local_06,Mining,Female,Employee,Slip/Trip/Fall,"During a heavy rainstorm, a worker slipped on a wet walkway near the processing plant entrance, falling and striking their head on the concrete.  The worker lost consciousness and was transported to the hospital.",October,Thursday,5
